Trade Date,Strike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,235,2025-01-17,p,2.61,1.22,4.77,0.2644,0.3503,28,0,-0.0492,0.0005,0.397,-0.0139,-36.9887
2023-07-03,240,2025-01-17,p,2.8,1.39,4.87,0.2634,0.3436,7,0,-0.0533,0.0005,0.4025,-0.0146,-40.0799
2023-07-03,245,2025-01-17,p,3.15,1.62,5.18,0.2615,0.3371,2,0,-0.0575,0.0006,0.4686,-0.0153,-43.2678
2023-07-03,250,2025-01-17,p,3.24,2.98,4.07,0.2881,0.3098,14,0,-0.0639,0.0006,0.4738,-0.0166,-48.2166
2023-07-03,255,2025-01-17,p,3.66,3.1,3.7,0.2813,0.2933,2,0,-0.0649,0.0007,0.5493,-0.0161,-48.6743
2023-07-03,260,2025-01-17,p,3.67,3.37,4.26,0.2787,0.2947,3,0,-0.0717,0.0007,0.555,-0.0174,-53.9257
2023-07-03,265,2025-01-17,p,4.11,3.6,4.4,0.2734,0.2873,3,0,-0.0759,0.0008,0.5628,-0.0177,-56.9226
2023-07-03,270,2025-01-17,p,4.24,3.86,4.85,0.27,0.2859,680,0,-0.0824,0.0009,0.641,-0.0187,-61.849
2023-07-03,275,2025-01-17,p,4.72,4.2,4.9,0.2662,0.2768,28,0,-0.087,0.0009,0.6496,-0.019,-65.1527
2023-07-03,280,2025-01-17,p,4.94,4.55,5.44,0.2635,0.2767,8,0,-0.0948,0.001,0.6555,-0.0201,-71.1739
2023-07-03,285,2025-01-17,p,5.43,4.9,6,0.2593,0.2741,1,0,-0.1019,0.001,0.7392,-0.0209,-76.5197
2023-07-03,290,2025-01-17,p,5.62,5.25,6.34,0.256,0.2702,2,0,-0.1091,0.0011,0.7474,-0.0216,-81.9939
2023-07-03,295,2025-01-17,p,6.06,5.6,6.3,0.2512,0.2601,1,0,-0.1143,0.0012,0.8279,-0.0217,-85.5777
2023-07-03,300,2025-01-17,p,6.27,5.93,6.52,0.2476,0.2545,51,1,-0.1216,0.0013,0.8491,-0.0222,-90.9983
2023-07-03,305,2025-01-17,p,6.73,6.4,7.1,0.2434,0.2513,8,0,-0.13,0.0014,0.8596,-0.0229,-97.2624
2023-07-03,310,2025-01-17,p,7.11,6.72,7.41,0.2392,0.2469,2,0,-0.1385,0.0014,0.9522,-0.0235,-103.5594
2023-07-03,315,2025-01-17,p,7.69,7.3,8,0.2358,0.2429,13,0,-0.1478,0.0015,0.9634,-0.0241,-110.575
2023-07-03,320,2025-01-17,p,8.35,8.01,8.71,0.2331,0.24,11,0,-0.1582,0.0016,0.9741,-0.0249,-118.42
2023-07-03,325,2025-01-17,p,8.79,8.5,9.2,0.2301,0.2364,18,0,-0.1688,0.0017,1.0663,-0.0255,-126.4034
2023-07-03,330,2025-01-17,p,9.54,9.12,9.93,0.2256,0.2327,11,0,-0.1794,0.0018,1.0797,-0.026,-134.3307
2023-07-03,335,2025-01-17,p,10.05,9.7,10.4,0.2229,0.2289,5,0,-0.1911,0.0019,1.1731,-0.0266,-143.1474
2023-07-03,340,2025-01-17,p,10.89,10.56,11.27,0.2196,0.2253,27,0,-0.2033,0.0021,1.1886,-0.0271,-152.3404
2023-07-03,345,2025-01-17,p,11.37,10.93,11.72,0.2154,0.2217,4,0,-0.2156,0.0022,1.2046,-0.0275,-161.592
2023-07-03,350,2025-01-17,p,12.39,11.98,12.79,0.2123,0.2182,131,4,-0.2291,0.0023,1.2953,-0.028,-171.7931
2023-07-03,355,2025-01-17,p,12.9,12.62,13.31,0.2096,0.2147,102,0,-0.2434,0.0024,1.3125,-0.0284,-182.6205
2023-07-03,360,2025-01-17,p,13.88,13.5,14.2,0.2058,0.2107,13,0,-0.2576,0.0026,1.3994,-0.0286,-193.3192
2023-07-03,365,2025-01-17,p,14.66,14.28,14.97,0.2023,0.207,100,1,-0.2729,0.0027,1.4196,-0.0288,-204.9331
2023-07-03,370,2025-01-17,p,15.71,15.4,16.1,0.1992,0.2037,4,0,-0.289,0.0029,1.4985,-0.029,-217.1482
2023-07-03,375,2025-01-17,p,16.54,16.26,16.86,0.1956,0.1994,6,0,-0.3055,0.003,1.5212,-0.029,-229.5891
2023-07-03,380,2025-01-17,p,17.72,17.4,18,0.1917,0.1954,4,0,-0.3227,0.0032,1.5925,-0.0289,-242.5596
2023-07-03,385,2025-01-17,p,18.62,18.32,18.91,0.1879,0.1914,2,1,-0.3409,0.0033,1.6188,-0.0288,-256.2602
2023-07-03,390,2025-01-17,p,19.92,19.6,20.3,0.1837,0.1878,1,1,-0.3597,0.0035,1.6795,-0.0285,-270.5657
2023-07-03,395,2025-01-17,p,20.97,20.59,21.28,0.1796,0.1835,16,0,-0.3794,0.0037,1.7099,-0.0281,-285.3705
2023-07-03,400,2025-01-17,p,22.49,22.2,22.8,0.1762,0.1795,21,0,-0.4002,0.0039,1.7596,-0.0277,-301.2168
2023-07-03,405,2025-01-17,p,23.6,23.23,24.02,0.1715,0.1759,7,0,-0.4217,0.004,1.7949,-0.0271,-317.5124
2023-07-03,410,2025-01-17,p,25.34,25,25.8,0.1674,0.1718,1,0,-0.4439,0.0042,1.8332,-0.0263,-334.3815
2023-07-03,415,2025-01-17,p,26.64,25.89,27.18,0.1611,0.1681,0,0,-0.4676,0.0044,1.8751,-0.0253,-352.0911
2023-07-03,420,2025-01-17,p,28.68,28.1,29.3,0.1576,0.1641,1,0,-0.492,0.0046,1.902,-0.0244,-370.7935
2023-07-03,425,2025-01-17,p,31.02,30.4,31.72,0.1533,0.1604,7,0,-0.5173,0.0048,1.9137,-0.0233,-390.2402
2023-07-03,430,2025-01-17,p,32.64,32,33.3,0.1484,0.1557,0,0,-0.544,0.005,1.9686,-0.0218,-410.4104
2023-07-03,435,2025-01-17,p,35.49,34.76,36.07,0.1437,0.1514,0,0,-0.5718,0.0052,1.9701,-0.0203,-431.6314
2023-07-03,440,2025-01-17,p,37.56,37.1,38.3,0.1403,0.1481,0,0,-0.5988,0.0053,1.9571,-0.0188,-452.9751
2023-07-03,445,2025-01-17,p,40.93,40.43,41.65,0.1346,0.1435,3,0,-0.6289,0.0055,2.0261,-0.0168,-475.89
2023-07-03,450,2025-01-17,p,43.94,41.52,44,0,0.139,0,0,-0.8195,0.0056,2.0004,0.0011,-584.9741
2023-07-03,455,2025-01-17,p,49.01,48.11,50.45,0.1259,0.1513,6,0,-0.6748,0.0057,1.9627,-0.0146,-516.1624
2023-07-03,460,2025-01-17,p,51.91,50.66,53.74,0,0.1547,0,0,-0.8476,0.0057,1.9164,0.0023,-617.8176
2023-07-03,465,2025-01-17,p,58.03,57.04,59.88,0,0.162,0,0,-0.8597,0.0058,1.8589,0.0028,-632.9928
2023-07-03,470,2025-01-17,p,61.65,59.1,63.86,0,0.174,0,0,-0.8626,0.0058,1.7919,0.0026,-642.7167
2023-07-03,475,2025-01-17,p,67.17,64.5,69.5,0,0.1829,1,0,-0.8693,0.0057,1.7129,0.0029,-654.657
2023-07-03,480,2025-01-17,p,71.57,68.92,73.88,0,0.1907,0,0,-0.8761,0.0056,1.6248,0.0032,-666.5791
2023-07-03,485,2025-01-17,p,77.17,74.5,79.5,0,0.1983,0,0,-0.8824,0.0054,1.7225,0.0036,-678.205
2023-07-03,490,2025-01-17,p,81.49,78.84,83.8,0,0.2057,0,0,-0.8883,0.0052,1.6204,0.004,-689.5924
2023-07-03,495,2025-01-17,p,87.17,84.5,89.5,0,0.213,0,0,-0.8935,0.005,1.504,0.0043,-700.5088
2023-07-03,500,2025-01-17,p,91.25,88.6,93.56,0,0.2201,0,0,-0.8982,0.0047,1.3796,0.0047,-711.1547
2023-07-03,505,2025-01-17,p,97.17,94.5,99.5,0,0.227,0,0,-0.9026,0.0044,1.2391,0.0049,-721.5693
2023-07-03,510,2025-01-17,p,101.15,98.5,103.46,0,0.2339,0,0,-0.9066,0.0041,1.2935,0.0052,-731.7874
2023-07-03,515,2025-01-17,p,107.17,104.5,109.5,0,0.2406,0,0,-0.9102,0.0039,1.1407,0.0055,-741.7211
2023-07-03,520,2025-01-17,p,110.86,108.52,113.16,0,0.2472,0,1,-0.9137,0.0036,0.9858,0.0057,-751.6215
2023-07-03,525,2025-01-17,p,117.17,114.5,119.5,0,0.2536,0,0,-0.917,0.0033,1.0192,0.0059,-761.3946
2023-07-03,530,2025-01-17,p,120.74,118.11,123.05,0,0.26,0,0,-0.9198,0.0031,0.8729,0.0061,-770.8622
2023-07-03,535,2025-01-17,p,127.17,124.5,129.5,0,0.2662,0,0,-0.9227,0.0029,0.9036,0.0063,-780.3373
2023-07-03,540,2025-01-17,p,133.93,131.23,136.29,0,0.2723,0,0,-0.9254,0.0027,0.7716,0.0065,-789.7347
2023-07-03,545,2025-01-17,p,137.17,134.5,139.5,0,0.2783,0,0,-0.9278,0.0024,0.7986,0.0067,-798.9712
2023-07-03,550,2025-01-17,p,144.07,141.36,146.43,0,0.2842,0,0,-0.9301,0.0022,0.6778,0.0069,-808.0641
2023-07-03,555,2025-01-17,p,147.17,144.5,149.5,0,0.29,0,0,-0.9322,0.002,0.5664,0.007,-817.1159
2023-07-03,560,2025-01-17,p,154.45,151.74,156.82,0,0.2954,0,0,-0.9348,0.0018,0.5867,0.007,-826.4229
2023-07-03,565,2025-01-17,p,156.12,153.47,158.44,0,0.3011,0,0,-0.9365,0.0017,0.4823,0.0071,-835.2326
2023-07-03,570,2025-01-17,p,164.6,161.89,166.97,0,0.3067,0,0,-0.9385,0.0015,0.5027,0.0072,-844.167
2023-07-03,575,2025-01-17,p,166.06,163.4,168.37,0,0.3124,0,0,-0.9399,0.0014,0.4064,0.0074,-852.7249
2023-07-03,580,2025-01-17,p,174.75,172.04,177.12,0,0.3177,0,0,-0.9417,0.0013,0.421,0.0074,-861.6082
2023-07-03,585,2025-01-17,p,175.69,173.05,178,0,0.3232,1,0,-0.943,0.0012,0.3382,0.0077,-870.0847
2023-07-03,590,2025-01-17,p,182.17,179.5,184.5,0,0.3285,0,0,-0.9444,0.001,0.3471,0.0077,-878.6766
2023-07-03,595,2025-01-17,p,185.61,182.96,187.92,0,0.3337,0,0,-0.9458,0.0009,0.2789,0.0079,-887.2824
